2025-09-16 17:29:31,801 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '2284  37** **** 2342', 'receiver_card_number': '1234 123** **** 1234', 'sender_card_expiry': '09/29', 'sending_amount': 10000, 'currency': 862}
2025-09-27 16:21:59,954 - INFO - [END] transfer_create | Time=0.0162s | Response=<oslash.either.Left object at 0x0000024E6B934050>
2025-09-27 16:22:59,480 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 840}
2025-09-27 16:22:59,493 - INFO - [END] transfer_create | Time=0.0127s | Response=<oslash.either.Left object at 0x0000023467148EC0>
2025-09-27 16:33:40,145 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 840}
2025-09-27 16:33:41,043 - INFO - [END] transfer_create | Time=0.8983s | Response=<oslash.either.Right object at 0x78937ca48220>
2025-09-27 16:33:56,318 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-16a41fc6-8b0e-4c9e-8f00-ee0cb1bca6ff', 'otp': '*****8'}
2025-09-27 16:33:56,343 - INFO - [END] transfer_confirm | Time=0.0246s | Response=<oslash.either.Left object at 0x78937c9b0d90>
2025-09-27 16:36:40,060 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-16a41fc6-8b0e-4c9e-8f00-ee0cb1bca6ff', 'otp': '*****8'}
2025-09-27 16:36:40,078 - INFO - [END] transfer_confirm | Time=0.0187s | Response=<oslash.either.Left object at 0x729925d12aa0>
2025-09-27 16:38:34,341 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-16a41fc6-8b0e-4c9e-8f00-ee0cb1bca6ff', 'otp': '*****9'}
2025-09-27 16:38:34,367 - INFO - [END] transfer_confirm | Time=0.0259s | Response=<oslash.either.Left object at 0x76a0dfbe2e30>
2025-09-27 16:38:35,288 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-16a41fc6-8b0e-4c9e-8f00-ee0cb1bca6ff', 'otp': '*****9'}
2025-09-27 16:38:35,299 - INFO - [END] transfer_confirm | Time=0.0107s | Response=<oslash.either.Left object at 0x76a0dfa96410>
2025-09-27 16:38:35,898 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-16a41fc6-8b0e-4c9e-8f00-ee0cb1bca6ff', 'otp': '*****9'}
2025-09-27 16:38:35,910 - INFO - [END] transfer_confirm | Time=0.0116s | Response=<oslash.either.Left object at 0x76a0dfa96740>
2025-09-27 16:38:36,438 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-16a41fc6-8b0e-4c9e-8f00-ee0cb1bca6ff', 'otp': '*****9'}
2025-09-27 16:38:36,449 - INFO - [END] transfer_confirm | Time=0.0117s | Response=<oslash.either.Left object at 0x76a0dfb41300>
2025-09-27 16:40:14,815 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 840}
2025-09-27 16:40:15,822 - INFO - [END] transfer_create | Time=1.0071s | Response=<oslash.either.Right object at 0x7d209cbc6230>
2025-09-27 16:40:45,535 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-06f34658-cc16-415d-87e8-d6770466c152', 'otp': '*****1'}
2025-09-27 16:40:45,570 - INFO - [END] transfer_confirm | Time=0.035s | Response=<oslash.either.Left object at 0x7d209c09c2b0>
2025-09-27 16:47:28,712 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 840}
2025-09-27 16:47:29,520 - INFO - [END] transfer_create | Time=0.8073s | Response=<oslash.either.Right object at 0x783b02e88ee0>
2025-09-27 16:47:47,050 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-206189dc-e914-456c-a925-6a4e21397a4f', 'otp': '*****1'}
2025-09-27 16:47:47,067 - INFO - [END] transfer_confirm | Time=0.0165s | Response=<oslash.either.Left object at 0x783b0193ba60>
2025-09-27 16:47:53,870 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-206189dc-e914-456c-a925-6a4e21397a4f', 'otp': '*****3'}
2025-09-27 16:47:53,887 - INFO - [END] transfer_confirm | Time=0.0167s | Response=<oslash.either.Left object at 0x783b02cf7670>
2025-09-27 16:48:01,099 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-206189dc-e914-456c-a925-6a4e21397a4f', 'otp': '*****2'}
2025-09-27 16:48:01,123 - INFO - [END] transfer_confirm | Time=0.023s | Response=<oslash.either.Left object at 0x783b0193bbe0>
2025-09-27 16:48:22,724 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-206189dc-e914-456c-a925-6a4e21397a4f', 'otp': '*****2'}
2025-09-27 16:48:22,742 - INFO - [END] transfer_confirm | Time=0.0189s | Response=<oslash.either.Left object at 0x783b02c1e9b0>
2025-09-27 16:49:15,395 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-206189dc-e914-456c-a925-6a4e21397a4f', 'otp': '*****2'}
2025-09-27 16:49:15,415 - INFO - [END] transfer_confirm | Time=0.0193s | Response=<oslash.either.Left object at 0x783b01a59450>
2025-09-27 17:15:08,654 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-206189dc-e914-456c-a925-6a4e21397a4f', 'otp': '*****2'}
2025-09-27 17:15:08,828 - INFO - [END] transfer_confirm | Time=0.1744s | Response=<oslash.either.Left object at 0x759dea0b18a0>
2025-09-27 17:15:17,667 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 840}
2025-09-27 17:15:19,390 - INFO - [END] transfer_create | Time=1.7229s | Response=<oslash.either.Right object at 0x759dea0fa440>
2025-09-27 17:15:34,026 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-b64a5008-72b7-4a43-94f2-8b5db04b2015', 'otp': '*****9'}
2025-09-27 17:15:34,076 - INFO - [END] transfer_confirm | Time=0.0508s | Response=<oslash.either.Left object at 0x759dea0b0790>
2025-09-27 17:17:24,839 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-b64a5008-72b7-4a43-94f2-8b5db04b2015', 'otp': '*****9'}
2025-09-27 17:17:24,971 - INFO - [END] transfer_confirm | Time=0.1316s | Response=<oslash.either.Right object at 0x7d1a26453490>
2025-09-27 17:17:56,208 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 840}
2025-09-27 17:17:56,298 - INFO - [END] transfer_create | Time=0.0894s | Response=<oslash.either.Left object at 0x7d1a25be48b0>
2025-09-27 17:18:25,271 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-27 17:18:32,221 - INFO - [END] transfer_create | Time=6.9501s | Response=<oslash.either.Right object at 0x7d1a2dc4ab60>
2025-09-27 17:20:59,598 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-f422f3e4-e3dd-4db2-9129-aed0abfbafc9', 'otp': '*****6'}
2025-09-27 17:20:59,669 - INFO - [END] transfer_confirm | Time=0.071s | Response=<oslash.either.Right object at 0x7d1a25160700>
2025-09-27 17:21:50,865 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-27 17:21:52,629 - INFO - [END] transfer_create | Time=1.7638s | Response=<oslash.either.Right object at 0x7d1a251751e0>
2025-09-27 17:22:01,981 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-27 17:22:03,215 - INFO - [END] transfer_create | Time=1.2337s | Response=<oslash.either.Right object at 0x7d1a25be5450>
2025-09-27 17:22:05,099 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-27 17:22:05,705 - INFO - [END] transfer_create | Time=0.6058s | Response=<oslash.either.Right object at 0x7d1a251a65f0>
2025-09-27 17:22:07,162 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-27 17:22:07,850 - INFO - [END] transfer_create | Time=0.6877s | Response=<oslash.either.Right object at 0x7d1a25201240>
2025-09-27 17:22:09,060 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-27 17:22:11,071 - INFO - [END] transfer_create | Time=2.0107s | Response=<oslash.either.Right object at 0x7d1a2662bf40>
2025-09-27 17:24:49,605 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-27 17:24:50,354 - INFO - [END] transfer_create | Time=0.7486s | Response=<oslash.either.Right object at 0x7d1a248588e0>
2025-09-27 17:25:10,828 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-1a08ae77-3add-4a16-b759-9d0287216d4d', 'otp': '*****1'}
2025-09-27 17:25:10,911 - INFO - [END] transfer_confirm | Time=0.0831s | Response=<oslash.either.Right object at 0x7d1a25b08d60>
2025-09-27 17:34:11,060 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860  08** **** 0436', 'receiver_card_number': '5614  68** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-27 17:34:11,859 - INFO - [END] transfer_create | Time=0.7992s | Response=<oslash.either.Right object at 0x7d1a2514faf0>
2025-09-27 17:34:32,821 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-6f9d7fe2-baee-4c5d-ad25-b590d559a12d', 'otp': '*****7'}
2025-09-27 17:34:32,885 - INFO - [END] transfer_confirm | Time=0.0638s | Response=<oslash.either.Right object at 0x7d1a251a4f10>
2025-09-28 15:23:12,505 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '1234 567** **** 4567', 'receiver_card_number': '9876 543** **** 6543', 'sender_card_expiry': '05/29', 'sending_amount': 2, 'currency': 840}
2025-09-28 15:23:12,527 - INFO - [END] transfer_create | Time=0.0222s | Response=<oslash.either.Left object at 0x7de9e6428190>
2025-09-28 15:24:07,888 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '05/29', 'sending_amount': 500, 'currency': 860}
2025-09-28 15:24:07,906 - INFO - [END] transfer_create | Time=0.0185s | Response=<oslash.either.Left object at 0x7de9e62174f0>
2025-09-28 15:24:15,218 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 500, 'currency': 860}
2025-09-28 15:25:36,219 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 500, 'currency': 860}
2025-09-28 15:25:48,158 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 500, 'currency': 860}
2025-09-28 15:26:29,082 - INFO - [END] transfer_create | Time=133.8647s | Response=<oslash.either.Left object at 0x7de9e4227370>
2025-09-28 15:27:50,991 - INFO - [END] transfer_create | Time=134.7718s | Response=<oslash.either.Left object at 0x7de9e62093f0>
2025-09-28 15:28:03,281 - INFO - [END] transfer_create | Time=135.1227s | Response=<oslash.either.Left object at 0x7de9e6216950>
2025-09-28 15:34:50,739 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 500, 'currency': 860}
2025-09-28 15:37:03,941 - INFO - [END] transfer_create | Time=133.2016s | Response=<oslash.either.Left object at 0x7de9e40f5e40>
2025-09-28 15:57:46,650 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 500, 'currency': 860}
2025-09-28 15:57:46,664 - INFO - [END] transfer_create | Time=0.0138s | Response=<oslash.either.Left object at 0x7fa969ac4910>
2025-09-28 15:57:59,076 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 15:57:59,086 - INFO - [END] transfer_create | Time=0.0105s | Response=<oslash.either.Left object at 0x7fa969a4dfc0>
2025-09-28 16:00:33,085 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 16:00:33,109 - INFO - [END] transfer_create | Time=0.0238s | Response=<oslash.either.Left object at 0x7f45213dd0f0>
2025-09-28 16:04:12,612 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 16:04:12,621 - INFO - [END] transfer_create | Time=0.0089s | Response=<oslash.either.Left object at 0x7f4521365ae0>
2025-09-28 16:05:13,246 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 16:05:13,267 - INFO - [END] transfer_create | Time=0.0215s | Response=<oslash.either.Left object at 0x7fdf82104d30>
2025-09-28 16:11:43,719 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 16:11:43,743 - INFO - [END] transfer_create | Time=0.0243s | Response=<oslash.either.Left object at 0x7f81805f8ca0>
2025-09-28 17:54:26,379 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 17:54:26,399 - INFO - [END] transfer_create | Time=0.0197s | Response=<oslash.either.Left object at 0x7f81804f4670>
2025-09-28 17:54:34,809 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 17:54:34,817 - INFO - [END] transfer_create | Time=0.0087s | Response=<oslash.either.Left object at 0x7f81804f67a0>
2025-09-28 17:54:47,695 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 17:54:47,705 - INFO - [END] transfer_create | Time=0.0099s | Response=<oslash.either.Left object at 0x7f81805ae2c0>
2025-09-28 17:57:01,480 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 17:57:01,501 - INFO - [END] transfer_create | Time=0.0206s | Response=<oslash.either.Left object at 0x7f81804e6110>
2025-09-28 18:02:53,044 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:02:53,064 - INFO - [END] transfer_create | Time=0.0205s | Response=<oslash.either.Left object at 0x7fc79c3cd000>
2025-09-28 18:05:08,066 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:05:08,076 - INFO - [END] transfer_create | Time=0.0099s | Response=<oslash.either.Left object at 0x72b6bfacfe00>
2025-09-28 18:08:36,592 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '5614 681** **** 9303', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:08:36,595 - INFO - [END] transfer_create | Time=0.0025s | Response=<oslash.either.Left object at 0x7d1358ca5160>
2025-09-28 18:11:56,715 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:11:56,747 - INFO - [END] transfer_create | Time=0.0322s | Response=<oslash.either.Left object at 0x7d1353f591d0>
2025-09-28 18:17:50,355 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:30:00,701 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:31:02,675 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:31:02,709 - INFO - [END] transfer_create | Time=0.0346s | Response=<oslash.either.Left object at 0x770bc97bd940>
2025-09-28 18:32:38,307 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:32:38,335 - INFO - [END] transfer_create | Time=0.0281s | Response=<oslash.either.Left object at 0x7dc3c4fb9e80>
2025-09-28 18:33:05,663 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:33:05,689 - INFO - [END] transfer_create | Time=0.0258s | Response=<oslash.either.Left object at 0x7caaa41017f0>
2025-09-28 18:33:06,950 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:33:06,958 - INFO - [END] transfer_create | Time=0.0077s | Response=<oslash.either.Left object at 0x7caaa414ccd0>
2025-09-28 18:34:22,567 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:34:22,591 - INFO - [END] transfer_create | Time=0.0241s | Response=<oslash.either.Left object at 0x768d802f97f0>
2025-09-28 18:59:54,924 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 18:59:54,951 - INFO - [END] transfer_create | Time=0.0277s | Response=<oslash.either.Left object at 0x7deb5fb05940>
2025-09-28 19:02:33,480 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-28 19:34:46,895 - INFO - [END] transfer_create | Time=1933.4151s | Response=<oslash.either.Left object at 0x7f39093a6f90>
2025-09-29 22:12:41,844 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-29 22:12:41,907 - INFO - [END] transfer_create | Time=0.0623s | Response=<oslash.either.Left object at 0x7f317e92f490>
2025-09-29 22:18:28,344 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-29 22:18:29,444 - INFO - [END] transfer_create | Time=1.0998s | Response=<oslash.either.Right object at 0x7f147db2bcd0>
2025-09-29 22:18:50,072 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-c382c8c3-4fb2-4904-a4aa-843e79aa2b03', 'otp': '*****9'}
2025-09-29 22:18:50,092 - INFO - [END] transfer_confirm | Time=0.0196s | Response=<oslash.either.Right object at 0x7f147da0d1e0>
2025-09-30 08:47:13,149 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-09-30 08:47:14,608 - INFO - [END] transfer_create | Time=1.4598s | Response=<oslash.either.Right object at 0x7f147cd9bf10>
2025-09-30 08:47:50,913 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-96f3419c-0bb6-4e2f-9dec-a816f7a2e2e9', 'otp': '*****5'}
2025-09-30 08:47:50,959 - INFO - [END] transfer_confirm | Time=0.0463s | Response=<oslash.either.Right object at 0x7f147cfe6ef0>
2025-10-04 15:45:08,806 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-10-04 15:45:09,939 - INFO - [END] transfer_create | Time=1.1336s | Response=<oslash.either.Right object at 0x7f72a008f400>
2025-10-04 15:45:39,854 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-1a676b5d-83d2-46b6-ba83-594cdb8d7590', 'otp': '*****8'}
2025-10-04 15:45:39,870 - INFO - [END] transfer_confirm | Time=0.0166s | Response=<oslash.either.Left object at 0x7f72a0423940>
2025-10-04 15:45:52,826 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-1a676b5d-83d2-46b6-ba83-594cdb8d7590', 'otp': '*****9'}
2025-10-04 15:45:52,858 - INFO - [END] transfer_confirm | Time=0.0322s | Response=<oslash.either.Right object at 0x7f72a02fdc90>
2025-10-04 17:46:29,008 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-10-04 17:46:30,488 - INFO - [END] transfer_create | Time=1.4806s | Response=<oslash.either.Right object at 0x7f5e74728e20>
2025-10-04 17:46:46,280 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-f65d9719-75d2-45ad-92bd-047cf435262b', 'otp': '*****7'}
2025-10-04 17:46:46,303 - INFO - [END] transfer_confirm | Time=0.0233s | Response=<oslash.either.Right object at 0x7f5e7458a0e0>
2025-10-04 17:54:18,690 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1000, 'currency': 860}
2025-10-04 17:54:20,255 - INFO - [END] transfer_create | Time=1.5649s | Response=<oslash.either.Right object at 0x7fb922be2800>
2025-10-04 17:54:37,978 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-2be7c8a2-cc03-4360-b1ee-d30a8264a074', 'otp': '*****3'}
2025-10-04 17:54:37,995 - INFO - [END] transfer_confirm | Time=0.0168s | Response=<oslash.either.Right object at 0x7fb922ba8250>
2025-10-04 17:57:09,549 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 843}
2025-10-04 17:57:09,555 - INFO - [END] transfer_create | Time=0.0057s | Response=<oslash.either.Left object at 0x7fb92203ac20>
2025-10-04 17:57:26,829 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0436', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 840}
2025-10-04 17:57:27,934 - INFO - [END] transfer_create | Time=1.1054s | Response=<oslash.either.Right object at 0x7fb922cc7160>
2025-10-04 17:57:36,408 - INFO - [START] transfer_confirm | IP=unknown | args=() kwargs={'ext_id': 'tr-a0a40623-0ce0-4723-a2fe-aa354ce0d10a', 'otp': '*****4'}
2025-10-04 17:57:36,426 - INFO - [END] transfer_confirm | Time=0.018s | Response=<oslash.either.Right object at 0x7fb921e7ebc0>
2025-10-04 18:16:34,358 - INFO - [START] transfer_create | IP=unknown | args=() kwargs={'sender_card_number': '9860 080** **** 0439', 'receiver_card_number': '9860 140** **** 0149', 'sender_card_expiry': '09/29', 'sending_amount': 1, 'currency': 840}
2025-10-04 18:16:34,367 - INFO - [END] transfer_create | Time=0.0093s | Response=<oslash.either.Left object at 0x7fa5117323e0>
